mean_ss_tvd,mean_ss_easting,mean_ss_northing,on_prod_date,frac_start_date,calc_completed_length_m,mean_proppant_per_stage_t,calc_total_proppant_t,total_gas_injected_m3,mean_fluid_per_stage_m3,calc_total_fluid_m3,avg_stage_length,avg_stage_spacing,mean_rate_m3_min,mean_stage_duration_min,mean_breakdown_mpa,mean_isip_mpa,fluid_intensity_comp_length_m3_m,proppant_intensity_comp_length_t_m,frac_duration_days,breakdown_isip_ratio,min_midpoint_dist,horiz_wells_in_10km,first_order_residual,isotherm,paleozoic_structure,raw_montney_top,third_order_residual,n_quakes
-964.9009756000002,547482.6637,6316825.161,45580675852.34467,45608054922.41456,1483.866667,97.63708333,2343.29,0,930.4,22329.6,0.166666667,61.78333333,11.64583333,80.48720607,31.9125,4.466666667,15.04825231,1.5791782730000001,2,7.144589552,10.62213671,9,-90.00215351,70.69087198,-1136.907085,1860.9456089999999,8.215504017,14
-825.8641934999999,565793.0239,6321776.332,45832563296.98762,45599841201.39359,1470.155,85.5,1710.0,0,500.915,10018.3,0.655,73.3775,9.235,54.43663465,40.83684211,21.2,6.814451537,1.163142662,1,1.9262661369999998,342.831494,11,-66.06610988,66.88045234,-1045.3670220000001,1732.2626089999999,28.83841875,2
-854.5799099,566201.0386,6321705.297,45580675852.34467,45588889573.36564,1869.286364,90.0,1980.0,0,514.25,11313.5,0.586363636,84.84772727,9.418181817999999,55.44599503,40.8,26.1,6.052309705,1.0592277559999999,2,1.563218391,312.6168745,9,-66.30906697,67.19284771,-1043.491935,1728.6632920000002,28.38125923,2
-830.0989473999999,566458.4111,6321849.778,45580675852.34467,45613530736.428535,1862.409091,90.0,1980.0,0,457.16363640000003,10057.6,0.709090909,84.49545455,9.468181818,49.52854198,44.40727273,21.8,5.4003172820000005,1.06313914,1,2.037030859,312.6168745,9,-66.49752114,67.68481223,-1041.333781,1724.8506949999999,28.19185999,2
-847.4411111,566588.2741,6322106.29,45832563296.98762,45608054922.41456,1629.815,90.0,1800.0,0,528.825,10576.5,0.715,81.325,9.405,56.93178957,42.335,25.5,6.489386832,1.104419827,1,1.660196078,329.3632293,10,-66.40327014,67.90459468,-1039.259681,1721.137106,28.60202501,2
-827.3781651,564664.022,6323399.052,45580675852.34467,45605317015.40757,1561.19,90.0,1800.0,0,471.64,9432.8,0.79,77.8525,9.85,48.4650665,40.66,21.8,6.042057661,1.152966647,1,1.865137615,306.71061139999995,10,-64.50349783,69.27184187,-1041.603881,1728.736522,34.24054158,2
-842.4035848999999,564875.958,6323597.531,45580675852.34467,45594365387.379616,1662.995,90.0,1800.0,0,551.165,11023.3,0.595,83.0325,9.345,59.64604876,41.475,23.5,6.628582767999999,1.082384493,2,1.7648936169999998,301.9288785,10,-63.90055926,67.67963924,-1040.0723369999998,1724.1630739999998,34.9657016,2
-1104.196542,564961.3963,6302212.683999999,45413663524.91837,45320574686.68076,2206.142857,117.65071429999999,1647.11,0,1204.45,16862.3,116.1428571,142.0,9.542857142999999,126.2934811,38.76428571,30.37142857,7.643340025,0.746601697,8,1.276340546,144.1624861,18,-20.14315392,74.36366002,-1215.8106369999998,1874.510385,43.06473947,0
-975.5426087000001,564819.7222,6302457.69,45413663524.91837,45320574686.68076,2511.46875,120.316875,1925.07,0,1123.01875,17968.3,103.46875,143.921875,9.51875,118.19515630000001,40.2375,27.6625,7.154498737000001,0.766511628,11,1.4545865340000002,144.1624861,18,-19.94118568,74.6409849,-1215.6399609999999,1873.830143,43.50245833,0
-1063.048681,565073.5349,6302677.37,45413663524.91837,45323312593.68775,2503.8125,105.480625,1687.69,0,1463.96875,23423.5,103.8125,143.65625,9.25,159.4814501,49.4,32.4875,9.355133422,0.674048077,10,1.52058484,332.3027961,17,-19.28940728,74.69981344,-1213.7805369999999,1874.947602,44.38462307,0
-1073.594675,548518.0779,6319315.127,45747688179.77097,45766853528.81989,1689.361111,103.2094444,1857.77,0,960.8777777999999,17295.8,0.8611111109999999,93.41944444,10.50555556,100.74812,42.15555556,5.288888889,10.23807159,1.099687916,1,7.970588235,17.90896386,22,-72.60614594,75.92922479,-1133.659674,1936.437009,29.85017758,1
-932.4800935000001,548453.0209,6319382.833,45747688179.77097,45772329342.83387,1720.9722219999999,99.99944444,1799.99,0,868.9611110999999,15641.3,0.872222222,95.16944444,11.21111111,79.07680084,38.43333333,3.711111111,9.088641756,1.045914615,1,10.35628743,17.90896386,22,-72.42721276,75.89861478,-1133.891142,1936.625234,30.04748018,2
-998.516381,548303.0962,6319244.477999999,45747688179.77097,45775067249.84086,1883.2833329999999,102.87777779999999,1851.8,0,1108.122222,19946.2,0.18333333300000001,104.5694444,11.05,101.2327889,43.25555556,7.311111111000001,10.59118384,0.983282742,2,5.916413373999999,219.0143171,22,-71.25572899,75.26639719,-1136.444841,1936.1264,31.179107399999996,2
-1080.4966359999999,548049.005,6319282.175,45747688179.77097,45780543063.854836,2097.357143,137.0328571,1918.46,0,1591.55,22281.7,116.3571429,133.3571429,8.8,181.0401903,48.58571429,25.45,10.6237033,0.9147035379999999,6,1.909065394,247.74958219999996,20,-68.67346659,74.68227244,-1140.098825,1934.5158629999999,33.91707004,2
-941.6570085000001,548091.8385,6319217.057,45832563296.98762,45783280970.861824,2234.333333,163.17583330000002,1958.11,0,1429.841667,17158.1,121.33333329999999,166.0,9.7,147.505453,49.025,24.45,7.679292854,0.876373266,5,2.005112474,49.73194492,23,-69.26093946,74.66556165,-1139.648455,1933.72577,33.23785965,2
-1066.363939,551441.7124,6315447.441000001,45580675852.34467,45542345154.24683,1802.25,140.7166667,1688.6,0,1457.791667,17493.5,110.25,131.375,10.30833333,140.99917340000002,47.39166667,28.69090909,9.706478014,0.9369399359999999,5,1.6518008030000002,20.95280641,15,-97.32735403,77.81466747,-1119.496938,1851.6818640000001,-3.8356140389999998,4
-941.1594286000001,551408.7813,6315467.953,45580675852.34467,45536869340.23286,1814.8,168.01,1680.1,0,1233.67,12336.7,117.8,157.95,11.5,108.23083759999999,46.0,24.99,6.7978289620000005,0.925776945,2,1.840736295,20.95280641,15,-97.30483553,77.81775868,-1119.625967,1851.48161,-3.85086493,0
-1015.158276,551217.687,6315405.137,45495800735.12803,45525917712.2049,1725.1,80.4375,1608.75,0,1294.725,25894.5,0.1,86.245,10.27,127.34809229999999,41.835,0.0,15.01043418,0.932554635,3,0.0,203.90437269999998,9,-97.36986753,77.60656328,-1120.88715,1856.041862,-3.9785947999999998,0
-1097.261047,551036.804,6315329.214,45580675852.34467,45504014456.148994,1832.557895,84.59894737,1607.38,0,1351.489474,25678.3,0.257894737,96.37631579,9.642105263,141.726901,38.28333333,28.18,14.01227218,0.8771237209999999,24,1.358528507,6.173386155,15,-97.48382908,77.24697950000001,-1122.159458,1860.754113,-4.143567288,5
-946.1568182,551021.6177,6315343.467999999,45495800735.12803,45517703991.18394,1811.9,93.785,1875.7,0,766.325,15326.5,0.1,90.585,11.275,69.15046213,35.97,0.0,8.458800155,1.035211656,2,0.0,203.90437269999998,9,-97.48382514,77.24897106,-1122.1567539999999,1860.7524600000002,-4.1434093569999995,0
-1068.792958,530393.2048,6335997.606000001,45161776080.27544,45167251894.28941,1444.5625,175.24875,1401.99,0,1467.5625,11740.5,126.5625,148.78125,10.375,143.6236021,58.6125,24.125,8.127374205,0.970529139,3,2.429533679,199.93903380000003,16,-57.15544199,80.82658409,-1130.5141039999999,1966.613319,90.31415627,0
-926.4803029999999,530346.0923,6336045.152000001,45246651197.49208,45167251894.28941,1427.4375,175.09,1400.72,0,1289.875,10319.0,115.4375,149.71875,10.6,122.29558600000001,58.6125,23.65,7.229038049,0.9812828929999999,3,2.47832981,11.37079717,18,-57.10004344,80.83952354,-1130.617704,1967.0392550000001,90.36641915,0
-1010.856923,530369.8006,6335721.473999999,45665550969.56132,45186417243.33833,1253.06875,81.05625,1296.9,0,818.825,13101.2,1.16875,77.753125,10.68125,82.84676366,47.00625,16.16,10.45529226,1.0349791259999999,173,2.908802599,196.5272198,21,-55.09517209,81.20547899,-1134.074568,1979.245969,92.15264389,0
-1074.6128210000002,530220.7737,6335603.658,45161776080.27544,45178203522.31737,1362.215789,72.84105263,1383.98,0,902.9105263,17155.3,0.115789474,71.63157895,10.52631579,88.45270437,50.27894737,2.9526315789999997,12.59367285,1.015977065,3,17.0285205,414.3781949,16,-52.91940772,81.55375112,-1137.752151,1991.1162559999998,94.11551355,0
-930.4270886,530249.2775,6335559.241,45246651197.49208,45175465615.31038,1356.8875,90.204375,1443.27,0,655.325,10485.2,0.3875,84.734375,10.70625,61.30886031,42.66875,4.7625,7.727390812,1.063662242,1,8.959317585,5.6677756939999995,18,-52.80375991,81.56865861,-1137.933996,1991.6481829999998,94.21274823,0
-982.0963542000002,544892.2324,6334432.321,45914700507.19727,45870893995.08546,1887.0666670000003,167.26266669999998,2508.94,0,1662.653333,24939.8,83.06666667,114.86666670000001,7.66,231.0432594,43.58,25.6,13.21617325,1.329544973,6,1.70234375,12.11660526,24,-51.8404461,77.84464339,-1077.767382,1831.9857140000001,80.97979808,0
-831.7333332999999,544912.8573,6334417.793,45914700507.19727,45870893995.08546,1867.727273,161.74454550000002,1779.19,0,1391.5090910000001,15306.6,110.7272727,150.36363640000002,8.518181818,163.17330880000003,41.05454545,23.65454545,8.195307861,0.952596252,6,1.735588009,12.11660526,24,-51.81660383,77.84107571,-1077.732783,1832.352414,80.99346795,0
-1006.710784,545446.7569,6334393.092999999,45914700507.19727,45890059344.13438,1525.1,89.23166667,1606.17,0,908.5444444,16353.8,0.1,84.71666667,9.861111111,101.3676028,46.53888889,34.56666667,10.72310012,1.05315717,1,1.346351655,30.30152937,24,-51.05782998,77.70305515,-1076.1318919999999,1845.5355079999997,81.46180978,0
-830.4836634,545413.8041,6334401.978999999,45914700507.19727,45895535158.14835,1552.7,88.68777778,1596.38,0,1076.627778,19379.3,0.1,86.25,10.15,107.3206541,35.55,25.75,12.48103304,1.028131642,1,1.380582524,30.30152937,24,-51.04902061,77.70928788,-1076.2220960000002,1845.014236,81.50549116,0
-909.1031034,545115.3595,6334467.891,45832563296.98762,45859942367.0575,1526.888889,82.79111111,1490.24,0,1463.372222,26340.7,0.18888888899999998,84.76666667,10.19444444,159.23556269999997,39.83888889,24.95,17.25122253,0.9759976709999999,3,1.596749054,440.6997346,20,-51.31763504,77.7729061,-1077.07354,1838.8376629999998,81.40654362,0
-1011.186735,565247.3555,6306800.006,45580675852.34467,45621744457.4495,1689.31,90.6,1812.0,0,520.695,10413.9,0.61,84.3475,8.225,65.08932347,46.42631579,30.2,6.164587909,1.072627286,3,1.537295225,4063.896302,13,-21.63357018,79.61896729,-1185.282436,1855.2029699999998,48.72394723,0
-1002.909891,553064.6391,6308676.767000001,45747688179.77097,45761377714.805916,1488.9375,165.38,1323.04,0,1528.7875,12230.3,119.9375,156.78125,10.05,155.23095519999998,55.1625,27.875,8.214112412,0.8885799440000001,4,1.978923767,18.05694711,13,-44.6087312,75.41839713,-1206.855116,1902.267135,35.67958335,4
-1145.845918,552815.2844,6308451.681,45747688179.77097,45731260737.72904,1416.9,72.44444444,1304.0,0,913.0388889000001,16434.7,0.1,78.70555556,11.05,84.42913777,48.61111111,0.0,11.59905427,0.9203190059999999,1,0.0,8.203245508,8,-41.25357066,75.19863513,-1212.789238,1896.63415,38.76895663,12
-1001.789898,552826.8329,6308446.006,45747688179.77097,45736736551.74302,1376.8,83.29411765,1416.0,0,875.2764706,14879.7,0.1,80.97647059,11.37058824,77.29946869,44.01764706,0.0,10.80745206,1.028471819,1,0.0,8.203245508,9,-41.23034734,75.18713093,-1212.8034189999998,1896.9475899999998,38.78312937,12
-1082.060132,552630.9013,6308318.51,45747688179.77097,45739474458.75001,1210.1,78.47222222,1412.5,0,1718.377778,30930.8,0.1,67.21666667,10.77222222,160.94435190000002,48.91111111,30.2,25.56053219,1.167258904,3,1.619573216,210.2993762,8,-39.75430677,75.17881324,-1215.775979,1889.3075649999998,40.21068797,12
-1141.740404,552424.046,6308261.047,45747688179.77097,45750426086.77796,1421.444444,133.4388889,1200.95,0,1397.4,12576.6,104.4444444,133.5833333,8.455555556,160.75497380000002,55.98888889,29.9375,8.847760494,0.8448800129999999,4,1.870192531,26.48800146,9,-38.75505137,75.22354296,-1218.097191,1881.196655,41.20362781,6
-1003.286835,552417.6072,6308230.116,45747688179.77097,45750426086.77796,1427.8625,165.6225,1324.98,0,1283.2875,10266.3,114.2625,150.00625,10.875,117.86996270000002,51.825,28.0,7.189978027,0.927946493,3,1.8508928569999998,26.48800146,9,-38.51388645,75.20214135,-1218.546407,1880.545608,41.4195053,6
-942.9157895,533119.8375,6350057.185,45747688179.77097,45723047016.70808,1361.872222,84.20166667,1515.63,0,1027.311111,18491.6,0.872222222,75.21944444,10.09444444,107.36404679999998,37.52222222,26.86,13.57807267,1.112901765,2,1.3969554069999999,6.307146271000001,18,-127.55857340000001,78.95913478,-960.5454245999999,1791.642561,45.163181099999996,8
-816.8550575,533084.2284,6350101.482000001,45747688179.77097,45717571202.6941,1362.338889,83.72166667,1506.99,0,901.8166667000002,16232.7,1.538888889,74.875,11.13333333,81.70915953,33.29444444,25.02,11.915317199999999,1.106178508,2,1.330713207,6.307146271000001,18,-127.5495399,78.96056132,-960.5450452,1791.661138,45.17057166,8
-883.5624675,532978.3431,6349911.572000001,45747688179.77097,45728522830.72205,1404.947059,87.54117647,1488.2,0,984.3352940999999,16733.7,0.24705882399999998,82.55,10.11764706,107.0206854,41.45882353,27.0,11.91055556,1.059256995,9,1.5355119830000001,203.35347030000003,18,-128.48075500000002,78.84804013,-961.1353321,1791.7164690000002,44.12148856,8
-939.7545832999999,532768.7767,6349866.415,45832563296.98762,45712095388.68012,1567.8,144.2075,1153.66,0,1966.1625,15729.3,123.8,167.75,8.325,241.4804405,45.4375,28.9625,10.03272101,0.7358464090000001,18,1.5688390159999999,27.457710499999997,19,-129.480122,78.71530931,-961.3401083999998,1791.786306,43.22060829,10
-803.7264894,532740.2495,6349896.8379999995,45747688179.77097,45712095388.68012,1621.0,158.9177778,1430.26,0,1552.366667,13971.3,116.0,155.6944444,9.333333332999999,169.1607083,46.54444444,27.81111111,8.618938927,0.882331894,18,1.67359169,203.35347030000003,18,-129.4434441,78.72526798,-961.4228737999999,1791.928477,43.20797296,10
-758.6724389999999,553215.7006,6345785.11,45832563296.98762,45777805156.84785,1351.616667,96.42222222,1735.6,0,1187.816667,21380.7,0.21666666699999998,75.01388889,10.36111111,114.7996203,41.90555556,0.0,15.81861228,1.28409189,2,0.0,203.6454745,15,-44.57776616,74.77500536,-975.7981132000001,1653.530231,101.8660083,4
-841.9018391000001,553101.9931,6345616.586,45832563296.98762,45807922133.92472,1414.5388890000002,98.60555556,1774.9,0,848.7666667000001,15277.8,3.8388888889999997,76.49722222,9.805555556,87.5502581,50.45555556,0.0,10.80055142,1.254755181,2,0.0,203.2889668,15,-43.22125046,75.01602885,-978.6793643999999,1660.330091,103.0725748,1
-762.3859596,552988.9155,6345451.882999999,45832563296.98762,45783280970.861824,1483.688889,98.43888889,1771.9,0,993.5,17883.0,0.18888888899999998,82.36666667,10.25,97.10278845,39.34444444,25.4,12.05306593,1.194253063,2,1.548993876,203.2889668,15,-41.96119725,75.28984181,-981.4093297000001,1666.068338,104.2153469,3
-851.3411024000001,552900.0105,6345267.283,45832563296.98762,45799708412.903755,1267.5454550000002,73.66818182,1620.7,0,748.7772727000001,16473.1,0.145454545,57.58181818,10.20454545,73.5645421,48.11363636,0.0,12.99606254,1.2786129240000002,3,0.0,208.74367869999998,15,-40.79558792,75.52704562,-983.9801331,1672.2928949999998,105.20418290000002,1
-770.8069466,552762.9744,6345155.569,45832563296.98762,45791494691.88279,1308.194444,85.12222222,1532.2,0,1406.744444,25321.4,0.194444444,72.61388889,10.16666667,138.6331925,49.42777778,26.6,19.35599108,1.171232615,3,1.858187135,208.74367869999998,15,-39.71488829,75.76845970000001,-986.4643317,1676.288669,106.2185347,2
-1068.498681,548033.7192,6301284.291,47582085874.45328,47623154479.558105,1782.315789,76.0,1444.0,0,460.4578947,8748.7,86.21578947,84.67368421,10.57368421,43.96545529,41.01052632,27.1,4.908613867,0.810181904,1,1.5133035540000002,331.9857727,13,-18.06834266,93.90630115,-1301.76123,2027.8430469999998,51.99000111,0
-1075.971282,547728.6356,6301205.222,47582085874.45328,47617678665.54413,1483.05625,76.0,1216.0,0,487.71875,7803.5,86.35625,81.8625,12.08125,40.42447107,29.68125,27.45,5.261769404,0.819928442,1,1.081284153,331.9857727,13,-14.85424359,95.00679155,-1307.254634,2043.45149,54.9712233,0
-1071.137327,547255.1361,6300795.024,47666960991.669914,47606727037.516174,1679.83125,85.0,1360.0,0,540.10625,8641.7,97.93125,92.759375,11.5375,47.27105602,32.2125,27.7,5.144385783,0.809605131,2,1.162906137,653.1987878,15,-7.374120574,96.90939279999999,-1319.2036640000001,2072.603837,62.03455991,0
-1255.5604349999999,544955.5445,6301572.7870000005,46248725162.04987,46204918649.93806,2018.1631579999998,54.76315789,2081.0,0,495.75789469999995,18838.8,50.56315789,49.65789474,9.631578947000001,57.27598989,40.37222222,31.35,9.334626849,1.03113566,5,1.287790183,289.1508257,9,33.06831039,97.76266124,-1365.4488800000001,2119.825105,105.14362340000002,0
-1090.8640480000001,543627.9332,6321029.073,45832563296.98762,45868156088.07847,1355.994118,85.9,1460.3,0,1422.6705880000002,24185.4,0.194117647,79.7,11.69411765,123.63589540000001,50.12352941,31.7,17.83591808,1.076922076,2,1.5811838930000002,191.5096285,21,-55.955764,80.91035040000001,-1162.373223,1930.5298739999998,53.00350754,7
-1016.855172,543813.3489999999,6321142.872,45832563296.98762,45873631902.092445,1374.483333,70.27222222,1264.9,0,1504.227778,27076.1,0.18333333300000001,76.30277778,10.29444444,153.9022191,49.47777778,32.8,19.69911118,0.9202730720000001,3,1.508468835,223.7990227,21,-54.1533034,80.51457287,-1162.569745,1920.599291,54.92731065,10
-723.4841667000001,556507.3244,6358826.614,46330862372.25953,46330862372.25953,1934.2,28.15681818,1858.35,0,405.5553846,26361.1,0.2,29.3,7.132307692,58.04436158,49.93384615,23.659375,13.6289422,0.960784821,6,2.110531075,269.79595750000004,7,-55.524524899999996,76.08072371,-868.6708979,1623.03921,110.62424920000001,0
-655.0854128,557614.2882,6356599.151000001,46582749816.902466,46481447257.64389,1912.0,31.00738462,2015.48,0,190.49230769999997,12382.0,0.1,29.41230769,8.075384615,23.99732936,45.72307692,18.19384615,6.475941422999999,1.0541213390000002,1,2.513106714,317.4305444,13,-51.275602,75.46304405,-881.633631,1624.031172,109.8310239,11
-657.3639622999999,557888.9342,6356749.137999999,46582749816.902466,46500612606.69281,1905.6,24.25032787,1479.27,0,346.552459,21139.7,0.1,31.23606557,7.389830507999999,49.34703114,48.74915254,25.26440678,11.09346138,0.776275189,6,1.929558567,201.181764,13,-50.59624623,75.27233652,-880.1356771,1620.152781,110.4960087,11
-725.3028571000001,558059.6805,6356865.685,46582749816.902466,46517040048.73474,1555.3265310000002,28.48734694,1395.88,0,325.0755102,15928.7,1.726530612,31.67040816,6.389795918,51.08781938,54.30612245,26.12653061,10.24138641,0.897483565,6,2.0785814719999998,160.2084899,13,-50.22633929,75.18942313,-878.9812663999999,1617.021728,110.8894005,11
-1111.374444,542502.9728,6303161.265,46582749816.902466,46558108653.83957,1594.6315789999999,78.35157895,1488.68,0,507.11578949999995,9635.2,78.83157895,75.71052632,11.42105263,45.64304466,42.58947368,26.65,6.0422734170000005,0.9335573309999999,1,1.5981040780000002,397.38185039999996,10,55.64575721,93.22928401,-1390.047775,2104.475344,131.593319,0
-1120.7173,541784.7772,6305098.625,46497874699.68582,46544419118.80463,1550.3,29.93176471,1526.52,0,209.5490196,10687.0,0.2,30.39019608,6.066666667000001,34.95911909,42.27254902,27.01764706,6.893504482999999,0.984661033,2,1.5646273309999998,339.6643191,6,37.49506074,89.85308764,-1362.814099,2069.565512,117.6888611,0
-1120.530818,541514.0645,6304901.131,46497874699.68582,46552632839.82559,1832.13,90.0515,1801.03,0,599.59,11991.8,86.33,82.57,11.07,55.73307281,42.195,27.5,6.545277901,0.983025222,2,1.534363636,339.6643191,7,38.34551346,89.41303281,-1365.887491,2067.115944,118.4191338,0
-1122.2363710000002,542105.7486,6303185.152000001,46582749816.902466,46563584467.853546,1860.861905,88.56285714,1859.82,0,558.9714286000001,11738.4,81.36190476,81.82857143,11.1952381,51.30676647,42.02857143,27.83333333,6.308044659,0.999440096,2,1.5100085540000001,397.38185039999996,10,58.16763198,92.59182803,-1394.421183,2102.134062,134.22243930000002,0
-1118.2248730000001,550323.7586,6314272.485,47330198429.81033,47275440289.67056,1718.8952379999998,160.33809519999997,3367.1,0,1254.790476,26350.6,0.195238095,81.79047619,11.34,116.33842779999999,43.83,26.1,15.32996277,1.958874471,3,1.679310345,10.21139487,24,-97.40645198,74.64589988,-1131.705677,1876.418125,-5.263543724,0
-983.5906,550317.8204,6314280.097,47330198429.81033,47259012847.62863,1782.0714289999999,130.0285714,2730.6,0,994.1619048,20877.4,0.171428571,84.81190476,11.77142857,84.76356314,42.73333333,23.9,11.7152431,1.5322618140000002,3,1.788005579,10.21139487,24,-97.41588393,74.64181809,-1131.663701,1876.392675,-5.261288764,0
-1034.181925,550507.3498,6314363.438999999,47330198429.81033,47289129824.705505,1705.275,116.365,2327.3,0,1276.155,25523.1,0.175,85.2125,9.66,132.88665079999998,39.55,31.7,14.96714606,1.364765214,11,1.247634069,210.2180875,24,-97.13153616,75.31216763,-1130.606813,1872.9827920000002,-4.939217727,0
-1108.76517,550584.767,6314579.129,47330198429.81033,47291867731.712494,1357.788235,176.2941176,2997.0,0,1294.694118,22009.8,0.188235294,79.80882353,11.78823529,109.99862390000001,46.67647059,27.6,16.21003882,2.207266142,2,1.691176471,11.11530487,24,-97.66330327,75.55916816,-1128.4388310000002,1872.9669620000002,-5.131435636,0
7941.249932,550590.4624,6314575.1,47330198429.81033,47300081452.73346,1321.794118,130.0,2210.0,0,837.9647058999999,14245.4,0.194117647,77.68823529,11.83529412,70.7776829,43.32941176,23.8,10.77732138,1.671969916,1,1.82056352,11.11530487,24,-97.61724627,75.59082838,-1128.491585,1872.738841,-5.10428687,0
-1031.380065,550715.9572,6314734.962,47330198429.81033,47305557266.74744,1427.188889,165.17777780000003,2973.2,0,1679.2166670000001,30225.9,0.18888888899999998,79.22777778,11.14444444,152.04577659999998,45.88888889,27.7,21.1786262,2.083256129,3,1.656638588,205.9465649,24,-97.65894486,76.04025127,-1126.8788880000002,1870.3075019999999,-4.93355018,0
-1110.551636,550837.6888,6314885.401000001,47330198429.81033,47267226568.6496,1295.588889,123.35555559999999,2220.4,0,1189.483333,21410.7,0.18888888899999998,71.91666667,11.68333333,103.52413270000001,47.96666667,39.3,16.5258441,1.7138152530000001,2,1.220525869,9.062434082000001,24,-97.63281099,76.44010042,-1125.4884849999999,1867.635457,-4.733251994,0
-979.0263855000001,550830.8585,6314895.153,47330198429.81033,47283654010.69153,1441.183333,130.0,2340.0,0,843.5444444,15183.8,0.18333333300000001,80.00833333,11.96111111,70.53825547,42.34117647,24.0,10.53564779,1.6236657380000001,1,1.764215686,9.062434082000001,24,-97.68265681,76.39963737,-1125.436746,1867.9259129999998,-4.7594102739999995,0
-1033.2263890000002,550928.0302,6315053.828,47330198429.81033,47250799126.607666,1528.689474,110.7,2103.3,0,1414.473684,26875.0,0.18947368399999998,80.39736842,11.01578947,130.8134136,44.74210526,28.35,17.58041804,1.3758844,3,1.578204771,202.2237525,24,-97.7761492,76.6597191,-1123.9721220000001,1865.7173559999999,-4.647770526,0
-876.7965217,537262.5106,6354345.509,45914700507.19727,45953031205.29511,2085.171429,105.0095238,2205.2,0,887.1380952,18629.9,0.171428571,99.2452381,11.92857143,74.6113135,40.0047619,23.6,8.934469245,1.057562927,2,1.69511703,1510.976284,17,-116.4356737,80.10340651,-925.3688407,1803.792775,60.93315696,0
-760.6361594,537269.1024,6354346.119,45999575624.41392,45947555391.281136,1988.372727,99.99545455,2199.9,0,940.4454545,20689.8,0.17272727300000001,90.33181818,11.2,84.1760353,40.53636364,25.43333333,10.40539317,1.106382103,2,1.59382819,10.53868362,19,-116.5678793,80.08576181,-925.2307426000001,1803.657141,60.77180846,0
-818.6108462000001,537414.4987,6354448.657000001,45999575624.41392,45958507019.30909,1865.272727,85.81818182,1888.0,0,1401.559091,30834.3,0.17272727300000001,84.73636364,11.37727273,123.9948128,43.15,26.8,16.53071937,1.0121844229999999,3,1.610074627,200.09376880000002,19,-117.1876459,79.88214409,-923.3230515,1800.059719,60.20948693,0
-1087.71288,560693.7728,6308387.478999999,45832563296.98762,45827087482.97364,1922.275,97.7285,1954.57,0,1228.32,24566.4,0.175,96.0625,8.755,143.53008590000002,45.55,29.63333333,12.779857199999999,1.016800406,3,1.53712036,11.644958500000001,19,-52.75461271,75.83468705,-1165.189424,1857.342441,22.79661543,2
-959.5995946,560738.7508,6308320.4229999995,45832563296.98762,45813397947.9387,1964.68,97.88,1957.6,0,1054.135,21082.7,0.18,98.18,10.41,107.6174315,43.725,26.5,10.73085693,0.99639636,5,1.65,11.644958500000001,19,-52.82925132,75.84090390000001,-1165.1904789999999,1857.3855829999998,22.71515884,2
-1024.106552,560382.0507,6308447.956,45832563296.98762,45840777018.00858,1852.58,90.8145,1816.29,0,1609.8,32196.0,0.18,92.575,9.415,174.73229609999999,46.48,31.7,17.37900657,0.980411102,3,1.466246057,204.8162926,18,-57.20016989,75.94725739,-1161.929179,1858.1192059999998,18.48591165,3
-1090.146364,560238.2274,6308354.109,45832563296.98762,45835301203.994606,1674.494118,83.19823529,1414.37,0,1140.441176,19387.5,0.194117647,98.43529412,7.258823529,174.3841408,47.55294118,36.73333333,11.57812368,0.844655102,7,1.294544678,73.36774223,18,-60.87479352,76.06310279,-1159.26624,1858.856904,14.87160339,3
-960.7598936,560196.5518,6308377.094,45832563296.98762,45805184226.91773,1954.671429,96.81,2033.01,0,971.9857142999999,20411.7,0.171428571,93.03095238,10.08095238,113.3174479,42.79047619,26.525,10.44252231,1.040077616,2,1.613213051,73.36774223,18,-60.25523446,76.10037551,-1160.18961,1859.016575,15.38302739,0
-813.5241905,565117.1492,6323759.794,45580675852.34467,45577937945.337685,1731.38,120.0,1800.0,0,734.7733333,11021.6,69.28,107.45,9.64,76.56261135,44.47333333,22.71333333,6.365789138999999,1.039633125,4,1.95802759,301.9288785,10,-63.42757884,66.5402713,-1038.5233779999999,1719.9153410000001,35.53296522,2
-837.6078626,565409.4605,6323787.436000001,45580675852.34467,45575200038.330696,1729.473333,119.8,1797.0,0,746.4466667,11196.7,68.77333333,107.37666670000002,9.793333333,76.34697185,38.30666667,23.34,6.474051831000001,1.0390446420000001,4,1.6412453580000002,304.9402546,10,-63.04762666,65.65195623,-1037.150364,1716.1811519999999,35.94195191,1
-1042.99977,556216.1193,6300614.409,45914700507.19727,45884583530.1204,1101.7,89.02733333,1335.41,0,1174.186667,17612.8,0.2,73.37666667,11.62666667,101.692799,45.79333333,26.6,15.98692929,1.21213579,2,1.721553885,1461.41806,18,-18.4067774,75.93948599,-1268.1855369999998,1876.801027,46.274774900000004,4
-816.361453,574030.3927,6321093.4860000005,45832563296.98762,45870893995.08546,1672.5,90.0,1800.0,0,482.095,9641.9,0.1,83.615,9.35,52.00828561,37.53,20.85,5.764962631,1.0762331840000001,2,1.8,302.7989128,6,-68.93242775,75.96421281,-1008.478518,1658.331343,19.5618361,0
