unique_surv_id,wa_num,drilling_event,ground_elevtn,mean_ss_tvd,mean_ss_easting,mean_ss_northing,survey_well_type,on_prod_date,last_reported_date,cum_gas_to_date_e3m3,cum_oil_to_date_m3,cum_water_to_date_m3,cum_cond_to_date_m3,n_stages,frac_start_date,frac_end_date,calc_completed_length_m,mean_proppant_per_stage_t,sd_proppant_per_stage_t,max_proppant_per_stage_t,calc_total_proppant_t,total_gas_injected_m3,mean_fluid_per_stage_m3,sd_fluid_per_stage_m3,max_fluid_per_stage_m3,calc_total_fluid_m3,avg_stage_length,avg_stage_spacing,max_rate_m3_min,mean_rate_m3_min,max_stage_duration_min,mean_stage_duration_min,max_breakdown_mpa,sd_breakdown_mpa,mean_breakdown_mpa,max_isip_mpa,sd_isip_mpa,mean_isip_mpa,fluid_intensity_comp_length_m3_m,proppant_intensity_comp_length_t_m,completed_length_m,base_fluid_cat,viscosity_cat,energizer_bool,proppant_cat,frac_duration_days,calc_proppant_intensity_kg_m,calc_fluid_intensity_m3_m,breakdown_isip_ratio,no_prior_wells,no_surrounding_wells,min_midpoint_dist,min_dist_well,horiz_wells_in_1km,horiz_wells_in_5km,horiz_wells_in_10km,horiz_wells_in_25km,first_order_residual,isotherm,paleozoic_structure,raw_montney_top,third_order_residual,seismogenic,n_quakes
28663-0,28663,0,1109.7,-889.3380667,530728.1839,6336187.419,horizontal,3/1/2014,9/1/2019,32228,0,6164.1,9,11,10/12/2013,10/30/2013,1508.636364,149.3727273,60.50877773,180,1643.1,0,1063.7,146.6864002,1210,10637,73.13636364,126.6590909,10,9.145454545,121,106.37,54.2,10.86382655,29.35454545,29.4,2.289541439,22.9,7.050738174,1.089129256,1508.636364,water,slickwater,FALSE,sand,18,1089.129256,7.050738174,1.28185788,FALSE,FALSE,47.0505186,28459-2,3,5,7,7,-59.65347051,80.05834399,-1125.301362,1939.681717,87.87138021,FALSE,0
28701-0,28701,0,1130.1,-1158.124615,536147.9905,6317118.387,horizontal,12/1/2013,9/1/2019,60168.1,0,5079.1,537.2,12,7/23/2013,8/5/2013,1984.133333,121.7083333,62.35459053,175.27,1460.5,0,1401.608333,501.252659,1873.3,16819.3,99.63333333,149.3333333,9.9,8.291666667,199.287234,165.0120954,60.2,6.331810024,54.35,57.6,8.599823818,32.53333333,8.476900074,0.736089645,1984.133333,water,slickwater,FALSE,sand,13,736.0896445,8.476900074,1.670594262,FALSE,FALSE,15.93088389,28848-0,1,2,10,10,9.407625232,84.81293396,-1287.028846,2078.772953,115.4787139,FALSE,0
28720-0,28720,0,1132.8,-1099.441923,539214.0562,6321051.141,horizontal,12/1/2013,9/1/2019,49780.5,0,3563.8,499.6,11,11/26/2013,12/9/2013,1653.127273,146.4090909,76.5631694,237.8,1610.5,0,1474.018182,656.6819501,2206.4,16214.2,106.6272727,129.7727273,11.3,8.3,298.1621622,172.2957954,60.3,2.977674504,57.43636364,42,5.095880689,29.6,9.808198236,0.974214162,1653.127273,water,slickwater,FALSE,sand,13,974.2141616,9.808198236,1.94041769,FALSE,FALSE,217.2243895,29474-0,1,6,8,8,-60.86077003,80.54547037,-1177.956667,1878.917297,50.95709266,FALSE,0
28758-0,28758,0,1037.7,-1073.556897,551635.6509,6315819.843,horizontal,12/1/2013,9/1/2019,63659.7,0,9897.4,4389.5,14,11/22/2013,12/8/2013,1771.642857,70.03571429,71.65508847,175,980.5,0,1067.485714,591.7834087,1921.9,14944.8,89.14285714,112.1428571,9.9,7.178571429,256.2533333,139.4274179,43.5,5.416950401,35.32142857,48.6,6.641478056,31.9,8.435560214,0.553441116,1771.642857,water,slickwater,FALSE,sand,16,553.441116,8.435560214,1.107254814,FALSE,FALSE,7.82983873,28940-0,1,1,1,1,-97.55381421,77.78436523,-1116.01561,1848.843866,-3.400603021,TRUE,1
28769-0,28769,0,923.1,-964.58496,552952.3967,6311990.376,horizontal,4/1/2014,5/1/2018,52251.1,0,1694.5,2618.7,11,3/13/2014,3/28/2014,2019.090909,175.9090909,3.015113446,185,1935,0,1197.745455,137.3922805,1474.8,13175.2,119.5909091,161.7272727,10.1,9.381818182,169.5172414,128.6621994,61.1,3.27483518,55.46363636,26.8,0.661953033,25.02727273,6.525312922,0.958352094,2019.090909,water,slickwater,FALSE,sand,15,958.3520937,6.525312922,2.216127861,FALSE,FALSE,17.01113758,28638-0,2,2,2,2,-79.17870948,79.36467272,-1151.776371,1837.373688,7.450621597,FALSE,0
28821-0,28821,0,900.1,-1116.005091,560900.478,6308748.271,horizontal,12/1/2013,12/1/2018,5625.2,0,856.9,333.8,7,12/10/2013,1/10/2014,1327.142857,156.4285714,19.73032474,180,1095,0,1725.542857,224.5796953,2052.6,12078.8,121.6428571,154.9285714,10.3,9.414285714,238.6744186,184.2295739,47.2,5.158626617,38.01428571,27.7,0.46084808,27.17142857,9.101356297,0.825080732,1327.142857,water,slickwater,FALSE,sand,31,825.080732,9.101356297,1.399053628,FALSE,FALSE,40.32651683,28975-0,2,7,7,7,-52.28808837,75.37807887,-1162.282434,1855.713031,23.93497785,TRUE,1
28840-0,28840,0,1048,-1013.417474,540932.1932,6313988.602,horizontal,9/1/2013,9/1/2019,30653.7,0,3624.7,509,9,9/12/2013,9/20/2013,1912.666667,177.7777778,26.35231383,200,1600,0,1025.9,287.8256938,1269.7,9233.1,145.6666667,180.5,10.9,9.555555556,148.1948052,106.6943867,57,7.693955059,46.87777778,25.6,2.029846738,23.14444444,4.827344022,0.836528407,1912.666667,water,slickwater,FALSE,sand,8,836.5284071,4.827344022,2.025444071,FALSE,FALSE,75.70159155,28648-0,1,2,3,3,-60.91197655,83.46302573,-1213.479016,1994.037065,36.5011488,FALSE,0
28844-0,28844,0,1076.8,-1229.204948,534721.8491,6321724.456,horizontal,12/1/2013,9/1/2019,63614.6,0,4609.2,785.7,9,11/24/2013,12/2/2013,1632.222222,125.8666667,63.13839957,175.1,1132.8,0,1622.677778,526.768357,2088.2,14604.1,123.7222222,153.3333333,10.4,9.266666667,247.4216867,174.3840823,61.9,9.868257192,54.13333333,34.9,1.545153714,32.86666667,8.947372362,0.694023145,1632.222222,water,slickwater,FALSE,sand,8,694.023145,8.947372362,1.647058824,FALSE,FALSE,32.04791722,28974-0,1,3,8,8,80.94087965,86.63381389,-1336.349164,2096.779329,197.3255326,FALSE,0
28848-0,28848,0,1130.7,-1011.275698,536168.7785,6317082.281,horizontal,8/1/2013,9/1/2019,49811.2,0,3968.6,1214.1,10,7/24/2013,8/5/2013,1984.7,177.431,6.084082054,194.61,1774.31,0,1256.69,132.4139591,1425,12566.9,128.2,172.8,10.3,10.03,143.9393939,125.3498858,56.7,6.394520224,47.39,26.4,1.097471842,24,6.33188895,0.893994055,1984.7,water,slickwater,FALSE,sand,12,893.9940545,6.33188895,1.974583333,FALSE,FALSE,4862.820724,28048-0,0,1,1,1,8.960287293,84.78284588,-1286.661693,2077.695353,114.9950735,FALSE,0
28849-0,28849,0,996.2,-955.4282796,560880.5083,6305366.772,horizontal,9/1/2013,7/1/2019,22706,0,3280.2,1279.6,9,8/8/2013,8/19/2013,1657.055556,170.6544444,9.939440516,175.17,1535.89,0,1397.311111,262.3564867,1990.3,12575.8,122.5555556,157.4444444,12.7,11.64444444,201.040404,121.9895912,62.9,11.23184956,51.42222222,29.1,0.884590301,27.1,7.589244644,0.926879002,1657.055556,water,slickwater,FALSE,sand,11,926.8790022,7.589244644,1.897498975,FALSE,FALSE,12.30281412,28662-0,2,2,4,4,-46.21377231,77.00268188,-1189.651711,1862.136685,24.06500385,TRUE,8
28865-0,28865,0,994.3,-955.4712281,556435.8474,6308602.871,horizontal,8/1/2013,9/1/2019,123483.2,0,7337.7,10794.1,10,7/26/2013,8/4/2013,1861.35,173.98,5.040017637,178.6,1739.8,0,1705.51,468.0064493,2535,17055.1,120.85,162,10.1,9.47,278.5714286,180.9934738,61.9,6.413215522,53.64,29.8,2.311228629,26.22,9.162758213,0.934697934,1861.35,water,slickwater,FALSE,sand,9,934.6979343,9.162758213,2.04576659,FALSE,FALSE,23.11840448,28640-0,1,1,1,1,-91.25163547,76.31425583,-1145.109279,1884.395639,-13.01261728,TRUE,6
28902-0,28902,0,1057.8,-1071.093566,548646.0292,6319773.096,horizontal,10/1/2013,9/1/2019,84892.6,0,8343.7,2342.1,8,9/27/2013,10/4/2013,1524.75,150.53125,43.75349927,177.87,1204.25,0,1492.275,132.4946333,1696.3,11938.2,122.25,160.0625,10.5,10,170.5918367,149.8871153,58,3.336566884,53.7875,29.9,2.701818171,26.0625,7.829611412,0.789801607,1524.75,water,slickwater,FALSE,sand,7,789.8016068,7.829611412,2.063788969,FALSE,FALSE,35.71108302,29119-0,1,3,3,3,-70.6975676,77.06162089,-1132.247706,1938.436114,32.49208132,FALSE,0
28903-0,28903,0,1043.8,-951.754403,544223.6987,6341893.475,horizontal,11/1/2013,3/1/2018,23145.7,0,3555.6,815.9,9,11/10/2013,11/18/2013,1663.444444,160.7888889,35.05247653,185,1447.1,0,1557.066667,282.3435009,1993.6,14013.6,102.9444444,162.2222222,11.8,10.65555556,216.6956522,148.7014004,57.6,8.08482804,42.77777778,33.1,2.162624434,28.62222222,8.424447265,0.869941888,1663.444444,water,slickwater,TRUE,sand,8,869.9418876,8.424447265,1.494565217,FALSE,FALSE,46.52355166,29009-0,1,1,3,3,-72.1758247,74.82401331,-1014.385631,1804.449102,75.08499951,FALSE,0
28906-0,28906,0,952.9,-924.3696703,558845.0134,6341760.64,horizontal,4/1/2014,9/1/2019,29970.3,0,5388.5,3478.4,10,3/8/2014,3/22/2014,1833.4,175,0,175,1750,0,1355.41,157.5347119,1641,13554.1,118.9,159.45,10.2,9.53,222.4117647,144.5573212,63.7,4.591371739,58.675,19.4,0.782020886,18.083,7.392876623,0.954510745,1833.4,water,slickwater,TRUE,sand,14,954.5107451,7.392876623,3.244760272,FALSE,FALSE,24.49383389,29002-0,2,2,2,2,-44.61778802,78.14968024,-974.6528684,1682.077382,89.74616538,FALSE,0
28908-0,28908,0,1081.8,-1160.133469,533720.1443,6326971.13,horizontal,4/1/2014,9/1/2019,52804.8,0,5062.9,396.8,10,3/4/2014,3/17/2014,1649.15,156.141,54.86758149,175.38,1561.41,0,1361.28,444.3442804,1867.5,13612.8,112.65,142.5,9.9,8.82,219.7058824,150.4562357,36.6,3.267074804,32.84,42.2,4.95777728,31.82,8.254434102,0.946796835,1649.15,water,slickwater,FALSE,sand,13,946.7968347,8.254434102,1.032055311,FALSE,FALSE,13.4086771,29040-0,2,2,12,12,50.65653216,83.04943248,-1278.458816,1973.758124,177.935103,FALSE,0
28940-0,28940,0,1037.9,-929.0474138,551630.0636,6315813.567,horizontal,12/1/2013,9/1/2019,151205.8,0,10361.7,9989.2,10,11/22/2013,11/30/2013,1799.95,175,0,175,1750,0,1214.88,72.6638501,1339.7,12148.8,116.45,156.55,10.5,9.82,148.3764706,124.303162,40.3,3.365907505,33.04,24.9,0.8560893,23.38,6.74952082,0.972249229,1799.95,water,slickwater,FALSE,sand,8,972.2492291,6.74952082,1.413173653,FALSE,FALSE,7.82983873,28758-0,1,1,1,1,-97.55010251,77.78948092,-1116.084097,1848.84876,-3.413169129,TRUE,1
28941-0,28941,0,1053.2,-1198.138846,530035.9167,6330722.535,horizontal,4/1/2014,9/1/2019,77154.4,0,7437,15.5,11,2/5/2014,2/27/2014,1602.018182,133.6609091,64.06914569,190.4,1470.27,0,1496.8,513.6295513,2578.9,16464.8,103.5181818,127.5681818,9.7,8.418181818,314.5,175.842163,60.6,6.022307018,55.47272727,40.7,4.305134355,32.02727273,10.27753629,0.917761119,1602.018182,water,slickwater,TRUE,sand,22,917.7611195,10.27753629,1.732046551,FALSE,FALSE,206.3484852,29519-0,1,2,8,8,-4.744398095,81.70926707,-1217.284036,2009.630237,132.432286,FALSE,0
28965-0,28965,0,1109.7,-994.2667347,530522.7378,6336148.322,horizontal,3/1/2014,9/1/2019,67280.4,0,4972.1,16.3,10,10/18/2013,10/28/2013,1497.4,147,46.0796412,175,1470,0,1144.46,448.8561863,1415,11444.6,104.9,133.4,10,8.59,167.8918919,126.8199446,50.9,5.930795337,42.41,45.5,7.007773462,28.8,7.642981167,0.981701616,1497.4,water,slickwater,FALSE,sand,10,981.7016161,7.642981167,1.472569444,FALSE,FALSE,206.3729561,28459-2,3,5,8,8,-58.85914851,80.42422139,-1127.339151,1952.823405,88.74160221,FALSE,0
28974-0,28974,0,1077.6,-1064.738952,534732.8455,6321692.275,horizontal,12/1/2013,9/1/2019,29335.9,0,2480.5,540.9,9,11/23/2013,12/1/2013,1677.222222,168.0588889,17.44205008,178.15,1512.53,0,1635.566667,156.275014,1956.1,14720.1,119.7222222,159.8333333,11.2,9.544444444,250.7820513,175.9443264,62.1,5.622450039,57.82222222,28.8,1.113677591,27.45555556,8.776475654,0.901806558,1677.222222,water,slickwater,FALSE,sand,8,901.8065585,8.776475654,2.106029947,FALSE,FALSE,32.04791722,28844-0,1,3,8,8,80.68147614,86.64413967,-1336.216768,2097.272723,197.0130096,FALSE,0
28975-0,28975,0,896.9,-957.1632075,560924.9158,6308714.939,horizontal,12/1/2013,12/1/2018,43400.9,0,4532.4,3931.3,9,12/10/2013,12/20/2013,1628.444444,153.8888889,27.12676006,182,1385,0,1474.311111,186.9897019,1814,13268.8,116.9444444,155,10,9.022222222,181.4,163.1992999,47.1,4.510820325,35.93333333,30.4,1.591470319,27.05555556,8.148144105,0.850504913,1628.444444,water,slickwater,FALSE,sand,10,850.5049127,8.148144105,1.328131417,FALSE,FALSE,40.32651683,28821-0,2,7,7,7,-51.6193237,75.3990909,-1163.071509,1855.734127,24.52329841,FALSE,0
29002-0,29002,0,953.2,-755.7256842,558856.3718,6341748.428,horizontal,4/1/2014,9/1/2019,36687.1,0,7947.9,2175.2,10,3/7/2014,3/21/2014,1833.3,155.8,34.83867583,175,1558,0,1526.66,264.3573348,1911,15266.6,121.8,159.3,10.1,9.72,205.483871,157.3410628,60,4.264960596,55.39,24.9,0.874579264,23.34,8.327387771,0.849833633,1833.3,water,slickwater,TRUE,sand,14,849.8336333,8.327387771,2.373179092,FALSE,FALSE,24.49383389,28906-0,2,2,2,2,-44.62341703,78.21110225,-974.694173,1682.180315,89.68871439,FALSE,0
29009-0,29009,0,1041.8,-805.5134694,544247.2552,6341869.45,horizontal,11/1/2013,4/1/2018,21637,0,4427.6,1156.4,9,11/10/2013,11/18/2013,1681.666667,174.9888889,0.078173596,175.1,1574.9,0,1227.3,231.9207462,1529,11045.7,121.1666667,160,11.7,10.87777778,147.0192308,113.7388382,56.8,9.225237124,42.8,27.1,0.338296386,26.57777778,6.568305253,0.936511397,1681.666667,water,slickwater,TRUE,sand,8,936.5113974,6.568305253,1.610367893,FALSE,FALSE,46.52355166,28903-0,1,1,3,3,-72.28455404,74.8184684,-1014.166594,1803.695023,75.0599882,FALSE,0
29019-0,29019,0,1034.5,-855.6769231,543005.8878,6358302.646,horizontal,12/1/2013,9/1/2019,24890.1,0,5625.7,552.2,10,11/24/2013,12/2/2013,1699.85,113.5,54.17151773,175.1,1135,0,1690.44,458.6432848,2145.9,16904.4,109.35,147,10.5,9.26,266.6282051,180.920496,58.9,12.77795411,42.05,32.9,2.459810291,27.98,9.944642174,0.667705974,1699.85,water,slickwater,FALSE,sand,8,667.7059741,9.944642174,1.502859185,FALSE,FALSE,3183.82723,29010-0,0,4,4,4,-44.17210298,74.72258641,-946.5002651,1624.835864,134.5926807,TRUE,5
29023-0,29023,0,996.3,-1042.487797,560818.566,6305139.831,horizontal,9/1/2013,8/1/2019,20562.8,0,1931.2,959.8,9,8/8/2013,8/27/2013,1903.2,146.2,41.99919672,196.24,1315.8,0,1692.2,294.2571664,2224.8,15229.8,120.7,184.5,12.5,10.76666667,200.4324324,158.6427275,61.5,7.634588689,49.02222222,33.2,2.398494898,29.54444444,8.00220681,0.691361917,1903.2,water,slickwater,FALSE,sand,19,691.3619168,8.00220681,1.659270402,FALSE,FALSE,238.6707394,28849-0,2,2,4,4,-48.91295271,76.88910748,-1188.670918,1863.119759,20.99092003,TRUE,8
29027-0,29027,0,1085.2,-1118.381647,528254.5933,6338348.51,horizontal,3/1/2014,9/1/2019,133393.9,0,9149.2,29.6,10,12/7/2013,12/15/2013,1775.4,175.3,0.948683298,178,1753,0,1511.9,273.624406,2100,15119,114.9,154.8,10,9.2,214.2857143,165.0623268,58.2,7.68906872,39.08,38.2,4.40348347,29.62,8.515827419,0.987383125,1775.4,water,slickwater,TRUE,sand,8,987.3831249,8.515827419,1.319378798,FALSE,FALSE,200.6899531,29242-0,1,8,8,8,-76.38672509,78.43957405,-1106.802566,1938.708774,77.51485272,FALSE,0
29028-0,29028,0,1056,-961.6657292,533325.0778,6350414.149,horizontal,10/1/2014,9/1/2019,12658.1,0,3708.9,164,10,2/27/2014,3/16/2014,1695.5,111.3,67.65771698,178,1113,0,1363.09,511.7615969,1790,13630.9,140,143.45,11.1,8.91,196.3414634,147.7912429,40.5,6.664908101,29.91,45.7,5.936104222,31.82,8.039457387,0.656443527,1695.5,water,slickwater,FALSE,sand,17,656.443527,8.039457387,0.939974859,FALSE,FALSE,17.80297437,29222-0,2,2,6,6,-125.8605278,79.18085144,-959.2399261,1792.813343,47.21372204,TRUE,17
29040-0,29040,0,1082.9,-993.2316495,533707.828,6326978.927,horizontal,4/1/2014,9/1/2019,23816.8,0,4059.4,195.7,9,3/5/2014,3/17/2014,1680.777778,175,0,175,1575,0,1361.666667,144.137287,1724.1,12255,120.2777778,160,10.1,9.855555556,175.9285714,138.2094059,35.5,5.722348974,26.54444444,33.7,2.9891935,27.14444444,7.29126727,0.937066173,1680.777778,water,slickwater,FALSE,sand,12,937.0661731,7.29126727,0.977896029,FALSE,FALSE,13.4086771,28908-0,2,2,12,12,50.74902746,83.03910395,-1278.576823,1973.649098,178.0354082,FALSE,0
29047-0,29047,0,1164.8,-1071.558246,526387.922,6344384.135,horizontal,2/1/2015,9/1/2019,53336.4,0,7512.5,13.7,11,1/6/2015,1/24/2015,1892.681818,138.1636364,64.35960337,207,1519.8,0,1681.163636,300.601132,1979.2,18492.8,119.1818182,150.5909091,8.5,7.372727273,296,230.0416107,61.6,4.060250776,57.58181818,41,3.894051407,32.18181818,9.770686136,0.802987584,1892.681818,water,slickwater,TRUE,sand,18,802.9875838,9.770686136,1.789265537,FALSE,FALSE,35.94341044,29700-0,2,5,14,14,-106.4797579,71.01123783,-1048.144001,1751.479813,61.30841933,TRUE,10
29073-0,29073,0,977.6,-1104.144948,525487.2778,6339555.589,horizontal,3/1/2014,9/1/2019,25485.8,0,7297.3,1.5,9,1/18/2014,1/31/2014,1659.833333,127,34.06244266,175,1143,0,1729.833333,257.2416179,1942,15568.5,119.3333333,157.8611111,10,8.744444444,243.4210526,199.6928317,46.7,6.76498337,37.66666667,33.3,1.294217911,31.03333333,9.37955618,0.688623356,1659.833333,water,slickwater,TRUE,sand,13,688.6233558,9.37955618,1.213748657,FALSE,FALSE,23.23301935,29237-0,2,4,4,4,-71.41538216,74.85257184,-1117.573174,1865.397213,86.922145,TRUE,7
29075-0,29075,0,1023.6,-997.8384211,545757.783,6316286.349,horizontal,10/1/2013,9/1/2019,31590,0,1956.5,840.6,10,9/29/2013,10/5/2013,1766.85,120.56,53.97374259,176.6,1205.6,0,1642.41,321.6807923,2253.9,16424.1,95.35,156.85,10.1,9.54,256.125,173.4123776,58.9,8.359292899,48.7,42,3.35387007,35.48,9.29569573,0.682344285,1766.85,water,slickwater,FALSE,sand,6,682.344285,9.29569573,1.372604284,FALSE,FALSE,198.2540708,26851-0,1,3,3,3,-56.82724228,79.74661915,-1180.868525,1904.644801,41.87954821,FALSE,0
29076-0,29076,0,953.4,-841.1141509,558804.5535,6341512.753,horizontal,4/1/2014,9/1/2019,45874.6,0,5092.4,4848.4,10,3/7/2014,3/21/2014,1985,175,0,175,1750,0,1266.59,97.11100693,1439,12665.9,128.5,172.8,10.8,10.06,145.3535354,125.9335263,62.8,6.922298912,54.24,20.8,0.96930674,19.72,6.380806045,0.881612091,1985,water,slickwater,TRUE,sand,14,881.6120907,6.380806045,2.750507099,FALSE,FALSE,243.8565628,29002-0,2,2,2,2,-45.05496301,78.26424517,-975.9544075,1683.302966,88.91273197,FALSE,0
29112-0,29112,0,967.2,-995.7990654,545036.8879,6324330.212,horizontal,3/1/2014,9/1/2019,88285.3,0,10451.2,2116.8,10,2/10/2014,2/22/2014,1699,131.1,50.41483468,175,1311,0,1704.54,435.544597,2017.5,17045.4,112.5,146.45,11,9.53,221.7032967,178.1221136,39.5,3.606845344,33.76,59.8,10.22605061,32.01,10.03260742,0.771630371,1699,water,slickwater,FALSE,sand,12,771.6303708,10.03260742,1.054670415,FALSE,FALSE,3998.488466,27326-0,0,2,8,8,-63.44389876,79.91908479,-1128.106344,1828.819587,50.37857479,FALSE,0
29119-0,29119,0,1057.8,-923.1390323,548550.6089,6319868.6,horizontal,10/1/2013,9/1/2019,164786.2,0,9914.7,8510.7,9,9/27/2013,10/5/2013,1476.222222,174.7622222,1.256371539,176.81,1572.86,0,939.2777778,124.8034933,1208,8453.5,104.2222222,143.4444444,11.4,10.7,120.8,88.46373412,59.1,5.316248677,53.2,25.7,0.96061323,24.54444444,5.726441367,1.065462893,1476.222222,water,slickwater,FALSE,sand,8,1065.462893,5.726441367,2.167496605,FALSE,FALSE,35.71108302,28902-0,1,3,3,3,-70.25050878,77.02281325,-1132.721095,1938.754154,32.99734154,FALSE,0
29124-0,29124,0,899,-916.6937273,573793.1135,6320709.439,horizontal,2/1/2014,9/1/2019,21726.1,0,996.3,3092.9,30,2/3/2014,2/8/2014,1684.126667,49.15433333,8.431121201,57.38,1474.63,0,381.1533333,42.63808184,489.7,11434.6,54.42666667,51.82166667,12.5,8.823333333,93.95555556,48.13282915,45,4.436364878,36.07333333,29.7,4.171930009,26.75,6.789631817,0.87560516,1684.126667,water,slickwater,FALSE,sand,5,875.6051603,6.789631817,1.348535826,FALSE,FALSE,2124.895762,29123-2,0,1,1,1,-68.84199405,75.42165297,-1012.062923,1660.18821,19.18648711,FALSE,0
29130-2,29130,2,941.3,-861.9852747,565376.4021,6321536.495,horizontal,6/1/2014,9/1/2019,124503.4,0,7730.4,6301.4,21,12/8/2013,12/22/2013,1894.642857,85.71571429,20.11101056,96.3,1800.03,0,524.5714286,139.414928,852.6,11016,89.94285714,81.57857143,10.1,7.214285714,393.1428571,91.75150291,60.2,9.717620226,36.62857143,26.2,2.074849392,24.8,5.814288407,0.950062959,1894.642857,water,slickwater,FALSE,sand,14,950.0629595,5.814288407,1.476958525,FALSE,FALSE,160.1989026,29259-0,1,1,1,1,-66.09297661,67.51944272,-1048.466683,1739.025344,28.9402473,FALSE,0
29132-0,29132,0,1143.3,-981.3514815,526640.9474,6354086.387,horizontal,5/1/2014,9/1/2019,82703.7,0,3979.3,5.5,9,2/3/2014,2/17/2014,1695.111111,168.3333333,23.97915762,185,1515,0,1467.733333,596.1456701,2057.6,13209.6,121.6111111,161.3333333,11,9.077777778,244.952381,164.1953052,52.1,5.96680633,36.84444444,26.2,1.50784983,24.38888889,7.792763503,0.893746723,1695.111111,water,slickwater,TRUE,sand,14,893.7467226,7.792763503,1.51070615,FALSE,FALSE,4.682564416,29275-0,2,5,7,7,-95.24532451,74.52892977,-998.534353,1807.477833,91.69908145,TRUE,5
29162-0,29162,0,1046.3,-992.8191667,544530.6208,6334244.92,horizontal,3/1/2014,9/1/2019,43636.5,0,10937,1919.4,13,1/21/2014,2/7/2014,2254.384615,156.4615385,17.49578704,175,2034,0,1726.469231,240.1267248,2085.1,22444.1,112.8846154,156.8846154,9,7.930769231,336.3064516,222.9999691,54,6.374749869,34.39230769,24.8,0.571017168,23.93333333,9.955754598,0.902241785,2254.384615,water,slickwater,FALSE,sand,17,902.2417852,9.955754598,1.4370045,FALSE,FALSE,4225.386605,27451-0,0,2,4,4,-54.05992629,77.89873013,-1078.282309,1816.941074,78.77499901,FALSE,0
29170-0,29170,0,1082,-1055.695063,533482.211,6326948.202,horizontal,4/1/2014,9/1/2019,26157.8,0,5595.2,188.2,9,3/6/2014,3/18/2014,1565.555556,175,0,175,1575,0,1337.988889,55.59598557,1390.5,12041.9,112.0555556,149.5,10,9.9,141.8877551,135.1589658,32.9,2.620962503,27.22222222,32.3,2.605816144,28.45555556,7.691774308,1.006032647,1565.555556,water,slickwater,FALSE,sand,12,1006.032647,7.691774308,0.956657556,FALSE,FALSE,202.764607,29040-0,2,2,12,12,54.48431851,82.90966608,-1283.658826,1975.107509,181.7264945,FALSE,0
29171-0,29171,0,1070.1,-1065.917129,539107.8755,6327611.974,horizontal,4/1/2014,9/1/2019,35113.6,0,4222.9,714.3,9,3/26/2014,4/9/2014,1689.777778,173.3333333,5,175,1560,0,1662.8,111.367062,1764,14965.2,139.2777778,159.5555556,10.8,8.544444444,254.8823529,198.7996936,62.5,2.440855952,59.44444444,38.2,4.158759163,28.15555556,8.856312467,0.923198317,1689.777778,water,slickwater,FALSE,sand,14,923.1983167,8.856312467,2.111286504,FALSE,FALSE,2886.204878,27508-0,0,2,10,10,-105.1816667,86.08459814,-1093.84086,1942.195185,19.01504179,FALSE,0
29174-0,29174,0,1078.8,-1052.187679,536035.4003,6332643.773,horizontal,9/1/2014,9/1/2019,45849.8,0,5903.3,908.7,9,8/19/2014,8/29/2014,1598.666667,150.7777778,38.81616216,175,1357,0,1590.6,447.6599295,1958.7,14315.4,113.6666667,153.3611111,10,8.822222222,261.16,184.376832,45.7,5.455909131,36.62222222,29.6,1.460308187,26.73333333,8.954587156,0.84883236,1598.666667,water,slickwater,FALSE,hybrid,10,848.8323603,8.954587156,1.369908562,FALSE,FALSE,11.06397056,29359-0,2,2,14,14,-114.1332844,80.7557538,-1067.890627,1828.469442,22.14836756,TRUE,4
29179-2,29179,2,936.7,-1270.0215,533809.7811,6311405.66,horizontal,1/1/2015,9/1/2019,70582.6,0,2736,5.5,20,9/7/2014,9/11/2014,2104.945,91.551,23.88780109,107.71,1831.02,0,638.32,154.8832994,1055.5,12766.4,99.245,95.2075,11,8.88,173.0327869,78.93579761,79.5,9.863247837,61.405,31.7,3.379644952,27.88,6.064956567,0.869865958,2104.945,water,slickwater,FALSE,sand,4,869.8659585,6.064956567,2.202474892,FALSE,FALSE,64.88734665,30068-0,1,1,9,9,-28.29274857,79.18268616,-1294.687749,1979.634181,68.65671564,FALSE,0
