"","x","y","first_order_residual","isotherm","paleozoic_structure","raw_montney_top","third_order_residual"
"3735",542292.810995538,6356155.60747765,-42.8135546772424,70.826282076404,-964.512194244883,1615.67558985537,132.770436202781
"3736",542792.810995538,6356155.60747765,-41.5342504096716,72.3177317031474,-963.446688470599,1651.22274749159,133.553697800158
"3737",543292.810995538,6356155.60747765,-44.3735945574537,73.9899123432985,-958.262925565756,1690.24404017263,130.218243103976
"3738",543792.810995538,6356155.60747765,-46.1575851105588,75.0136208641817,-954.134902962616,1703.9721631548,127.938075832323
"3739",544292.810995538,6356155.60747765,-47.8729708995824,75.030974722903,-950.075848053454,1701.1415243849,125.726451988276
"3740",544792.810995538,6356155.60747765,-51.1081257782868,74.7281520375265,-944.497429629433,1690.99439168141,121.994991424819
"3741",545292.810995538,6356155.60747765,-56.083204206853,74.5713934173611,-937.179460578089,1678.68153369382,116.523546002939
"3742",545792.810995538,6356155.60747765,-62.4016421533474,74.595156778419,-928.518499380951,1666.11171195797,109.708681413629
"3743",546292.810995538,6356155.60747765,-69.2892984337986,74.6410167185601,-919.288731315367,1654.50710605188,102.324532644193
"3744",546792.810995538,6356155.60747765,-75.7770799019976,74.6717898657438,-910.459201390058,1644.49559990371,95.3402013782236
"3745",547292.810995538,6356155.60747765,-81.074589116246,74.5489522454977,-902.820325379162,1636.87972982052,89.5460829525006
"3746",547792.810995538,6356155.60747765,-84.5457027974031,74.1131921482378,-897.008242583169,1632.50482056287,85.5782990877197
"3747",548292.810995538,6356155.60747765,-86.3327792124609,73.449645829275,-892.88056061428,1631.14416570414,83.2944975405173
"3748",548792.810995538,6356155.60747765,-86.6558480693403,73.0227725631818,-890.217282170656,1632.31359389749,82.4746445618368
"3749",549292.810995538,6356155.60747765,-86.0041393546031,73.0872846221493,-888.529165177925,1634.58428041493,82.6295128682303
"3750",549792.810995538,6356155.60747765,-84.6626484574846,73.5167581772712,-887.531194161292,1636.85244793961,83.4741107686796
"3751",550292.810995538,6356155.60747765,-82.7627694780571,73.880719301495,-887.092021519004,1638.63401513677,84.8770383740484
"3752",550792.810995538,6356155.60747765,-80.5751741980468,74.0465187608826,-886.940935235169,1639.82913153514,86.5676304906694
"3753",551292.810995538,6356155.60747765,-78.2549810815709,74.259734592162,-886.922818786571,1640.20722039901,88.3907691349336
"3754",551792.810995538,6356155.60747765,-75.8742402557414,74.7218268447107,-886.965658737389,1639.47668488014,90.2744000728558
"3755",552292.810995538,6356155.60747765,-73.4412103258375,75.341050988014,-887.061151982541,1637.84755452096,92.2102715537294
"3756",552792.810995538,6356155.60747765,-71.0006042250081,75.841684093022,-887.16460772062,1635.61589616537,94.1536684962668
"3757",553292.810995538,6356155.60747765,-68.6882226166653,76.1630352103284,-887.140233835675,1633.33001153948,95.9687900402235
"3758",553792.810995538,6356155.60747765,-66.5567279154266,76.3088761372228,-886.935337465921,1631.46942432161,97.6029784759153
"3759",554292.810995538,6356155.60747765,-64.5352655275499,76.2338804127329,-886.620809446295,1630.45680840779,99.1270846767325
"3760",554792.810995538,6356155.60747765,-62.4537980970958,75.933051517079,-886.366667499286,1630.33677185287,100.711149335243
"3761",555292.810995538,6356155.60747765,-60.2619692582361,75.6880027115605,-886.223251614771,1630.86663788787,102.405531560861
"3762",555792.810995538,6356155.60747765,-58.020178643971,75.7942924899953,-886.130212528855,1631.62117476266,104.149826616302
"3763",556292.810995538,6356155.60747765,-55.8488833323267,76.1453217916376,-885.967045312197,1631.97732720074,105.823583917051
"3764",556792.810995538,6356155.60747765,-53.8422172836542,76.2183332781839,-885.63962547224,1631.28839419663,107.332669166229
"3765",557292.810995538,6356155.60747765,-52.1235254505908,75.8825781167135,-885.024637309625,1628.56371273321,108.553735032434
"3766",557792.810995538,6356155.60747765,-50.7172033792155,75.4216734980281,-884.097644434359,1623.65917159825,109.462391322243
"3767",558292.810995538,6356155.60747765,-49.6047798415257,75.1664567755822,-882.877144023076,1616.84685156907,110.077107252957
"3768",558792.810995538,6356155.60747765,-48.6946764676529,75.0990454569964,-881.454715483534,1608.74173709538,110.489461997658
"3769",559292.810995538,6356155.60747765,-47.9024014317723,75.0166265610548,-879.914823886141,1599.80509641757,110.78395094924
"3770",559792.810995538,6356155.60747765,-47.1924165913525,74.7908905164445,-878.293047467116,1590.19194844128,110.996109031281
"3771",560292.810995538,6356155.60747765,-46.5359293148489,74.4257708438068,-876.618151643631,1580.12411203879,111.154732483994
"3772",560792.810995538,6356155.60747765,-45.9218607367628,73.8853427709581,-874.901204041965,1569.82263727115,111.270902010587
"3773",561292.810995538,6356155.60747765,-45.3518258625017,73.1391284599006,-873.140639686092,1559.59819820639,111.342998762808
"3774",561792.810995538,6356155.60747765,-44.8175687176427,72.2986408196267,-871.34466327473,1549.72126406665,111.37928435658
"3775",562292.810995538,6356155.60747765,-44.3131464042742,71.697851182278,-869.519233326584,1540.43798016851,111.385701029728
"3776",562792.810995538,6356155.60747765,-43.8279264185295,71.5077190776325,-867.67500412508,1532.08976428742,111.372880273815
"3777",563292.810995538,6356155.60747765,-43.349573885431,71.7490932935152,-865.824273375258,1524.80219802354,111.35316099547
"3778",563792.810995538,6356155.60747765,-42.8656358087579,72.2270067193769,-863.97952385631,1518.69712994808,111.338994498233
"3779",564292.810995538,6356155.60747765,-42.3614750615482,72.7426293822965,-862.155386188142,1513.56477942792,111.345019350833
"3780",564792.810995538,6356155.60747765,-41.8284757827226,73.096643679623,-860.360453186086,1509.12403234113,111.379854024386
"3781",565292.810995538,6356155.60747765,-41.2549940002257,73.2899787410889,-858.606412785671,1505.22395858553,111.455139953905
"3782",565792.810995538,6356155.60747765,-40.6414879145305,73.3755765231508,-856.892771956031,1501.61030217693,111.570422458282
"3783",566292.810995538,6356155.60747765,-39.9914226444357,73.3201828055323,-855.216061865562,1498.09808359993,111.722237434341
"3784",566792.810995538,6356155.60747765,-39.3081012135561,73.0622222735593,-853.573022081841,1494.49788524002,111.907279748404
"3785",567292.810995538,6356155.60747765,-38.5999452630712,72.6289208350813,-851.955183344393,1490.71332481943,112.11713189668
"3786",567792.810995538,6356155.60747765,-37.8708962699964,72.1897106767021,-850.358623613284,1486.68101998803,112.34785187679
"3787",568292.810995538,6356155.60747765,-37.13190553675,71.8312885818768,-848.772405856409,1482.3552729155,112.588488378943
"3788",568792.810995538,6356155.60747765,-36.3937250799458,71.5608255565985,-847.185744579231,1477.74449321322,112.828292278017
"3789",569292.810995538,6356155.60747765,-35.6630172447422,71.3469446779346,-845.592011071223,1472.8318157729,113.060600034743
"3790",569792.810995538,6356155.60747765,-34.948807476598,71.1828598129878,-843.982165799712,1467.67367216267,113.276387922574
"3791",570292.810995538,6356155.60747765,-34.2630808059202,71.0894859073311,-842.344204416079,1462.33621507724,113.463672744911
"3792",570792.810995538,6356155.60747765,-33.623836280289,71.0894750076785,-840.660175723205,1456.86171138362,113.60445377948
"3793",571292.810995538,6356155.60747765,-33.0352973048557,71.2074141507942,-838.925813834609,1451.32817772334,113.694510689962
"3794",571792.810995538,6356155.60747765,-32.5085703513446,71.4319733201548,-837.130016127433,1445.80603825153,113.722737559539
"3795",572292.810995538,6356155.60747765,-32.0666263659136,71.7129535867532,-835.249846772925,1440.38985833061,113.666162703159
"3796",572792.810995538,6356155.60747765,-31.7106559637909,72.0010136993422,-833.284071211004,1435.13347811925,113.523598319784
"3797",573292.810995538,6356155.60747765,-31.4516581615411,72.243779334988,-831.221713695885,1430.10395994846,113.284045182749
"3798",573792.810995538,6356155.60747765,-31.3007410263824,72.4110006168026,-829.051672886103,1425.37940052629,112.936395860951
"3799",574292.810995538,6356155.60747765,-31.2595548815641,72.4690587302891,-826.772268690393,1420.9962080642,112.479001963308
"3800",574792.810995538,6356155.60747765,-31.3441408778227,72.4211991706555,-824.36749746158,1417.03198889582,111.895821823976
"3801",525292.810995538,6355655.60747765,-51.5363523533338,76.7132982831034,-1038.82310185966,1885.55307289072,139.854083388054
"3802",525792.810995538,6355655.60747765,-69.6648497836566,76.5671558158392,-1018.337168046,1872.92293739564,121.234588499165
"3803",526292.810995538,6355655.60747765,-87.0717135601557,76.3825610109467,-998.573227905103,1858.90571040292,103.33663732453
"3804",526792.810995538,6355655.60747765,-102.462805821843,76.1988238841089,-980.825436536863,1843.92503385905,87.4543642078915
"3805",527292.810995538,6355655.60747765,-114.98341221881,76.0500264935553,-965.948526025154,1828.7995152246,74.4424800521297
"3806",527792.810995538,6355655.60747765,-124.663728688077,75.9796978414047,-953.91226569636,1814.97954652098,64.2707982443874
"3807",528292.810995538,6355655.60747765,-131.247010792599,76.0100662185202,-944.973431171931,1803.99953270992,57.1960565002487
"3808",528792.810995538,6355655.60747765,-135.097466165714,76.1464118641013,-938.767804700224,1796.32404213594,52.8540505369031
"3809",529292.810995538,6355655.60747765,-136.742420271561,76.3900408552306,-934.768039987028,1791.42589032085,50.7174606210303
"3810",529792.810995538,6355655.60747765,-136.294374418914,76.7042545500558,-932.861680872295,1788.93507202949,50.6737757064647
"3811",530292.810995538,6355655.60747765,-134.238201176706,77.0665142332439,-932.563816778822,1788.01248692952,52.23813299578
"3812",530792.810995538,6355655.60747765,-130.88221057564,77.4510160422662,-933.566137741682,1788.23505479364,55.1022232001209
"3813",531292.810995538,6355655.60747765,-126.522693043182,77.8380346572333,-935.572391553921,1789.32509838567,58.9697480787055
"3814",531792.810995538,6355655.60747765,-121.558280088593,78.2169217086052,-938.183901681751,1791.05322572829,63.4420871864633
"3815",532292.810995538,6355655.60747765,-116.180509380953,78.5845628222805,-941.209151458749,1793.49111304183,68.327698934812
"3816",532792.810995538,6355655.60747765,-110.745317116431,78.9434378734207,-944.292215021804,1796.71312401765,73.2706457603496
"3817",533292.810995538,6355655.60747765,-105.679750668523,79.2962206446998,-947.0060138971,1800.56122630236,77.8438879361517
"3818",533792.810995538,6355655.60747765,-101.526885100653,79.6415068315139,-948.807508005619,1804.78468085202,81.5043436390907
"3819",534292.810995538,6355655.60747765,-98.7468468435354,79.9646914491633,-949.236553324717,1808.78559824209,83.7918911407278
"3820",534792.810995538,6355655.60747765,-97.6011913757737,80.2280773402326,-948.031577218442,1811.8854798164,84.4449793797034
"3821",535292.810995538,6355655.60747765,-98.400723425007,80.4237683045191,-944.881823944074,1812.90335100632,83.1527942167419
"3822",535792.810995538,6355655.60747765,-100.661523454938,80.5741621315892,-940.271167483476,1811.0991400658,80.3992655833601
"3823",536292.810995538,6355655.60747765,-103.980780507472,80.7041469192876,-934.602426315187,1805.96534029143,76.5872036444285
"3824",536792.810995538,6355655.60747765,-107.88495085324,80.72713090064,-928.349175024576,1797.7836680337,72.1901467622973
"3825",537292.810995538,6355655.60747765,-111.928933874927,80.3701870458399,-921.956472822693,1787.68670964099,67.6532047576147
"3826",537792.810995538,6355655.60747765,-115.755259034781,79.330743228408,-915.781815031481,1776.20062936429,63.3338440270896
"3827",538292.810995538,6355655.60747765,-118.817408108425,77.4898589354296,-910.371722771339,1763.87915050226,59.7785831461211
"3828",538792.810995538,6355655.60747765,-120.590742095312,74.847737260444,-906.250807597064,1751.05671353856,57.5120672649977
"3829",539292.810995538,6355655.60747765,-120.203353251726,72.0190505322476,-904.291016054479,1737.50391476357,57.4061975101729
"3830",539792.810995538,6355655.60747765,-116.76818175738,69.8195258077158,-905.379382862461,1721.8942171361,60.3480393944481
"3831",540292.810995538,6355655.60747765,-108.921890692766,69.0994834815526,-910.879231936862,1701.57156781192,67.7009330363071
"3832",540792.810995538,6355655.60747765,-94.1845890382565,69.3854690974555,-923.27050574753,1672.6240606295,81.9447608064986
"3833",541292.810995538,6355655.60747765,-74.922381656493,69.7139208050345,-940.18704768408,1640.63945677567,100.713428243511
"3834",541792.810995538,6355655.60747765,-54.5897122532442,69.7143945109183,-958.174428588947,1614.54931914574,120.552489760186
"3835",542292.810995538,6355655.60747765,-42.451893147481,70.1551554026458,-967.967359598443,1618.46357155011,132.196629755265
"3836",542792.810995538,6355655.60747765,-42.5040697726691,71.6740813639505,-965.570657509419,1658.85776681984,131.650710318544
"3837",543292.810995538,6355655.60747765,-46.6814740346967,73.4839496190624,-959.049118999452,1703.12649145897,126.979495362235
"3838",543792.810995538,6355655.60747765,-48.667425314783,74.5675188955554,-954.719420110348,1714.19655643394,124.499667212879
"3839",544292.810995538,6355655.60747765,-50.4800323208235,74.4570509751027,-950.563428361276,1708.30929233306,122.193121996249
"3840",544792.810995538,6355655.60747765,-53.7715077550678,73.9843474542442,-944.928973687344,1696.02058270554,118.40764071593
"3841",545292.810995538,6355655.60747765,-58.5889124204714,73.7753467376427,-937.768962639071,1682.08101822895,113.09616889026
"3842",545792.810995538,6355655.60747765,-64.4847946864177,73.9384573919593,-929.530841297625,1668.34894531012,106.706159808709
"3843",546292.810995538,6355655.60747765,-70.7569454955813,74.2353071296081,-920.916862805901,1656.10793555467,99.9398163308707
"3844",546792.810995538,6355655.60747765,-76.6114981555633,74.5437579761193,-912.720845727292,1645.85285484435,93.591013687009
"3845",547292.810995538,6355655.60747765,-81.3894130125339,74.6332500289224,-905.60184804481,1638.25815560298,88.3187894254135
"3846",547792.810995538,6355655.60747765,-84.53908885789,74.2860980982768,-900.111486985568,1633.98148778316,84.6747431955823
"3847",548292.810995538,6355655.60747765,-86.1571199088195,73.5572677706968,-896.153134217562,1632.72860200274,82.5622868043203
"3848",548792.810995538,6355655.60747765,-86.4004728593941,73.0099700743572,-893.569855447084,1634.06684311164,81.8244495154261
"3849",549292.810995538,6355655.60747765,-85.6891888378263,73.0184556017643,-891.941597460205,1636.52172721031,82.0411929037169
"3850",549792.810995538,6355655.60747765,-84.268603406105,73.5294995923755,-891.023004612907,1638.82241729623,82.9671851055694
"3851",550292.810995538,6355655.60747765,-82.294595952597,74.0236470096287,-890.658244006914,1640.62222958639,84.4465409421381
"3852",550792.810995538,6355655.60747765,-80.0606441149881,74.273447982967,-890.553797777469,1641.91419181185,86.1857893644132
"3853",551292.810995538,6355655.60747765,-77.7292487838814,74.4754568694325,-890.547166974498,1642.35747238926,88.0224299619645
"3854",551792.810995538,6355655.60747765,-75.380987429019,74.8426254019906,-890.55781081306,1641.49489774872,89.8758811568821
"3855",552292.810995538,6355655.60747765,-73.0114737974037,75.2906223841852,-890.59007105418,1639.50763726672,91.7505360575866
"3856",552792.810995538,6355655.60747765,-70.6494714204542,75.5953222203301,-890.61520629426,1636.73169045193,93.6176289836123
"3857",553292.810995538,6355655.60747765,-68.4138503544563,75.7712645136707,-890.514355022931,1633.85209166693,95.3582896812505
"3858",553792.810995538,6355655.60747765,-66.3525171403498,75.9069831896348,-890.239580257474,1631.47634071463,96.924616315066
"3859",554292.810995538,6355655.60747765,-64.3986472725855,75.9451268907977,-889.85774273819,1630.12272855967,98.3834296688513
"3860",554792.810995538,6355655.60747765,-62.3841234976092,75.8346513828194,-889.536940088636,1629.82952926522,99.902850333045
"3861",555292.810995538,6355655.60747765,-60.2531854424781,75.7884998165995,-889.33291630869,1630.31365931611,101.538641424401
"3862",555792.810995538,6355655.60747765,-58.0574348516237,76.0521364438643,-889.194120014079,1631.11874567347,103.239196092226
"3863",556292.810995538,6355655.60747765,-55.9151948135806,76.5098745694338,-889.00218027341,1631.59357251653,104.886197742746
"3864",556792.810995538,6355655.60747765,-53.9183727814315,76.6407351460674,-888.665199099715,1631.12709160757,106.387738585738
"3865",557292.810995538,6355655.60747765,-52.182214300074,76.2937286215564,-888.067960196155,1628.88433215846,107.628570696162
"3866",557792.810995538,6355655.60747765,-50.7348880283407,75.7458300381249,-887.182254067207,1624.73340671492,108.580530768986
"3867",558292.810995538,6355655.60747765,-49.5739295323031,75.3781861355958,-886.010571090817,1618.77407881815,109.246081226175
"3868",558792.810995538,6355655.60747765,-48.6199694673057,75.1927058188241,-884.632281649321,1611.49020613731,109.704592215212
"3869",559292.810995538,6355655.60747765,-47.7928552572744,75.010110450536,-883.127511568108,1603.32125668403,110.036219879962
"3870",559792.810995538,6355655.60747765,-47.0606378598375,74.7701719051119,-881.528249976098,1594.43046516396,110.272910041941
"3871",560292.810995538,6355655.60747765,-46.3940422660089,74.5181918237837,-879.863744672717,1585.06226388761,110.443941319549
"3872",560792.810995538,6355655.60747765,-45.7797945508654,74.1811601060663,-878.147258345652,1575.44119033904,110.562589475594
"3873",561292.810995538,6355655.60747765,-45.2183414660119,73.644070088418,-876.378394263774,1565.86449367574,110.628403913182
"3874",561792.810995538,6355655.60747765,-44.6986002608771,72.9793808169592,-874.568183911034,1556.5870995658,110.652473026237
"3875",562292.810995538,6355655.60747765,-44.2136506651674,72.5108426312571,-872.723563175731,1547.82263932255,110.641716423991
"3876",562792.810995538,6355655.60747765,-43.7517040725308,72.3896753798843,-870.85634243987,1539.86228446189,110.607921699184
"3877",563292.810995538,6355655.60747765,-43.2991775182583,72.6054520190945,-868.980067504836,1532.81241700795,110.564675849528
"3878",563792.810995538,6355655.60747765,-42.8432184596374,73.0107121451177,-867.107620690988,1526.78311385297,110.524829723381
"3879",564292.810995538,6355655.60747765,-42.3681908488791,73.4749779352344,-865.254631540185,1521.60521832644,110.504020810252
"3880",564792.810995538,6355655.60747765,-41.8646621611767,73.8294665186537,-863.430509535586,1517.04498707582,110.511684245786
"3881",565292.810995538,6355655.60747765,-41.3204740659285,74.0243808174612,-861.647456963413,1512.97578336608,110.559975821077
"3882",565792.810995538,6355655.60747765,-40.7354708786484,74.0694247939395,-859.905594683937,1509.16541777622,110.649054741349
"3883",566292.810995538,6355655.60747765,-40.1121562113481,73.9319538455628,-858.202415373003,1505.43814691752,110.776418410113
"3884",566792.810995538,6355655.60747765,-39.4522198713492,73.5956193222768,-856.536271806857,1501.60921821008,110.940374907466
"3885",567292.810995538,6355655.60747765,-38.763739070888,73.1210324464462,-854.899039162436,1497.58393214831,111.132851160692
"3886",567792.810995538,6355655.60747765,-38.050174268171,72.6747459125677,-853.287276415136,1493.29584604529,111.350386184905
"3887",568292.810995538,6355655.60747765,-37.322143541682,72.3223142251946,-851.690379754222,1488.696720119,111.582361893135
"3888",568792.810995538,6355655.60747765,-36.5907995180368,72.0468863960525,-850.097163081111,1483.79662280772,111.817628551767
"3889",569292.810995538,6355655.60747765,-35.8628093802864,71.7978896870956,-848.500992841354,1478.57896988669,112.049517781465
"3890",569792.810995538,6355655.60747765,-35.1481727151822,71.5671287018259,-846.891855363484,1473.1049948939,112.268031714833
"3891",570292.810995538,6355655.60747765,-34.4598435476075,71.3952287838034,-845.256777307846,1467.44706686415,112.460218161603
"3892",570792.810995538,6355655.60747765,-33.8165549064931,71.3307942072045,-843.577073487401,1461.65334543197,112.607342415046
"3893",571292.810995538,6355655.60747765,-33.2236246284453,71.4094585768855,-841.847383591775,1455.80660010672,112.70408970954
"3894",571792.810995538,6355655.60747765,-32.6930142346934,71.6169793968226,-840.055749947905,1449.98164562847,112.738499078243
"3895",572292.810995538,6355655.60747765,-32.2488289686783,71.8929649626084,-838.17810242346,1444.27972049514,112.686464536359
"3896",572792.810995538,6355655.60747765,-31.8929653003013,72.1847254846253,-836.212500611538,1438.75602463096,112.546092430531
"3897",573292.810995538,6355655.60747765,-31.6373956793591,72.4381034071841,-834.146995328908,1433.48049162894,112.305410099127
"3898",573792.810995538,6355655.60747765,-31.4941691031835,72.6214869440252,-831.9695443028,1428.53354827962,111.952369180157
"3899",574292.810995538,6355655.60747765,-31.4655318025371,72.699853679715,-829.677871539732,1423.95193219658,111.484725376613
"3900",574792.810995538,6355655.60747765,-31.5690611745343,72.6733007430242,-827.254437139414,1419.81714913219,110.884900773539
"3901",525292.810995538,6355155.60747765,-54.664433258477,76.0311629976301,-1038.77880734254,1869.08990676585,135.712310106403
"3902",525792.810995538,6355155.60747765,-70.8523834848838,75.9540919706269,-1020.23370748915,1858.46788593999,119.035661680383
"3903",526292.810995538,6355155.60747765,-86.6821873070365,75.836960398464,-1002.04711399621,1846.24086769528,102.717069725422
"3904",526792.810995538,6355155.60747765,-101.038303171258,75.7233438801485,-985.334585653269,1833.05864297426,87.8720722779543
"3905",527292.810995538,6355155.60747765,-113.069195988795,75.6490728576501,-970.947675279944,1819.93001205578,75.3522009796424
"3906",527792.810995538,6355155.60747765,-122.59114724783,75.6563776570717,-959.070066657479,1808.20777209726,65.3411836656045
"3907",528292.810995538,6355155.60747765,-129.237834642056,75.7619666189749,-950.068113271137,1799.21680288917,58.2053359208301
"3908",528792.810995538,6355155.60747765,-133.299805578482,75.9661612370768,-943.651257597343,1793.21958335958,53.6541136883367
"3909",529292.810995538,6355155.60747765,-135.263769202303,76.2651300393903,-939.332769664464,1789.63588052099,51.2008135531817
"3910",529792.810995538,6355155.60747765,-135.220342292406,76.622873173395,-937.022077834416,1788.0478791965,50.7548089992896
"3911",530292.810995538,6355155.60747765,-133.616189580102,77.0175534933779,-936.272479374248,1787.68412786091,51.8694450660795
"3912",530792.810995538,6355155.60747765,-130.74018257463,77.4260187437654,-936.795102840461,1788.17456033275,54.2558509858724
"3913",531292.810995538,6355155.60747765,-126.87515368488,77.8333026319051,-938.307154037975,1789.31673125282,57.6311865364676
"3914",531792.810995538,6355155.60747765,-122.411394285016,78.2338074365166,-940.41829657596,1791.02997867764,61.6051714071674
"3915",532292.810995538,6355155.60747765,-117.541128744341,78.6302986862401,-942.936327084073,1793.51308766483,65.9855773090315
"3916",532792.810995538,6355155.60747765,-112.618798290643,79.0282183707512,-945.506814665756,1796.98150064556,70.4179616467504
"3917",533292.810995538,6355155.60747765,-108.055358415366,79.4315076252469,-947.718772734669,1801.31470388622,74.4913765749523
"3918",533792.810995538,6355155.60747765,-104.34107918357,79.8341679033062,-949.081966204011,1806.2870768669,77.7155452687284
"3919",534292.810995538,6355155.60747765,-101.850477137707,80.2188357633436,-949.221860942466,1811.25817629757,79.7159558874764
"3920",534792.810995538,6355155.60747765,-100.798509969248,80.5469185204935,-947.923482104207,1815.50110453262,80.2776551566122
"3921",535292.810995538,6355155.60747765,-101.504379135436,80.7990769953144,-944.86767720829,1817.73779799314,79.0814322070411
"3922",535792.810995538,6355155.60747765,-103.590804643271,80.9691803343414,-940.431680701256,1816.95364575664,76.5045774265533
"3923",536292.810995538,6355155.60747765,-106.722121751175,81.0448492011401,-934.951164843792,1812.38400353772,72.8827547632185
"3924",536792.810995538,6355155.60747765,-110.480774032503,80.9496473140124,-928.843716913111,1804.55704597284,68.63351527631
"3925",537292.810995538,6355155.60747765,-114.445029304083,80.4571656557614,-922.531027693359,1794.89596840727,64.1786003520383
"3926",537792.810995538,6355155.60747765,-118.282172197105,79.317698252776,-916.345837333172,1784.02432915896,59.8507212178204
"3927",538292.810995538,6355155.60747765,-121.471185119101,77.4165041769591,-910.809166320509,1772.55481414162,56.1708958167886
"3928",538792.810995538,6355155.60747765,-123.510494860894,74.7563127660797,-906.422560423601,1760.87575725989,53.640703507642
"3929",539292.810995538,6355155.60747765,-123.587715379295,71.9671126359188,-903.998444480912,1748.89869035902,53.0725237158135
"3930",539792.810995538,6355155.60747765,-120.810105593718,69.8562607580428,-904.429534476004,1735.25984309485,55.3591032141866
"3931",540292.810995538,6355155.60747765,-113.565673532714,69.1939229277046,-909.327809378934,1716.63715700857,62.1124371729682
"3932",540792.810995538,6355155.60747765,-98.3468447761618,69.4409612378402,-922.200895050985,1686.53048817538,76.8400913626993
"3933",541292.810995538,6355155.60747765,-78.3767132792349,69.6159302935063,-939.825645798315,1652.59128222906,96.3189822293915
"3934",541792.810995538,6355155.60747765,-57.5405480931849,69.4027603132678,-958.3168071153,1624.78094178659,116.663838839988
"3935",542292.810995538,6355155.60747765,-45.0143560412751,69.6744991259616,-968.498395629818,1626.85503598182,128.698651088361
"3936",542792.810995538,6355155.60747765,-44.64244392814,71.1785793873931,-966.526066774173,1664.81664790657,128.579119693204
"3937",543292.810995538,6355155.60747765,-48.8139645004083,73.092903146391,-960.010696380157,1707.39199453622,123.916087725361
"3938",543792.810995538,6355155.60747765,-51.1273096650375,74.2688045162473,-955.353887964615,1718.14376178054,121.111164985334
"3939",544292.810995538,6355155.60747765,-53.2475705011835,74.1033106179658,-950.890526679634,1711.72080652327,118.499265227638
"3940",544792.810995538,6355155.60747765,-56.6646249171964,73.4888395949372,-945.130777246678,1698.56042234595,114.590504248845
"3941",545292.810995538,6355155.60747765,-61.35389199572,73.1805098234701,-938.099187942324,1683.73187493581,109.409469287723
"3942",545792.810995538,6355155.60747765,-66.8544041620722,73.3951865136282,-930.256720792765,1669.29913890073,103.41712957761
"3943",546292.810995538,6355155.60747765,-72.5212513337475,73.8567527315775,-922.248329958268,1656.70386151876,97.258389002212
"3944",546792.810995538,6355155.60747765,-77.7160873517807,74.3677893282626,-914.712313477277,1646.37681649859,91.571602258841
"3945",547292.810995538,6355155.60747765,-81.8968629381784,74.6110019467376,-908.190738953706,1638.8924289317,86.89881651933
"3946",547792.810995538,6355155.60747765,-84.5973770909721,74.3124931517371,-903.149823405195,1634.76919783555,83.7062312258826
"3947",548292.810995538,6355155.60747765,-85.8984637124356,73.476520836606,-899.508698820649,1633.67474661163,81.9130185005757
"3948",548792.810995538,6355155.60747765,-85.9278320630304,72.7470993565505,-897.139688334235,1635.24554588617,81.3914650398386
"3949",549292.810995538,6355155.60747765,-85.0631807728756,72.6504791942376,-895.665081232233,1637.99169157504,81.7638749164837
"3950",549792.810995538,6355155.60747765,-83.5035618870039,73.2745959606131,-894.885805391105,1640.37739957297,82.8311997840006
"3951",550292.810995538,6355155.60747765,-81.4466542354228,73.9971333339961,-894.604228462703,1642.3003141929,84.3957550204861
"3952",550792.810995538,6355155.60747765,-79.2009528984646,74.4383427011438,-894.511815146718,1643.83974039603,86.1490521348995
"3953",551292.810995538,6355155.60747765,-76.917552863016,74.6894179566935,-894.457472396427,1644.48203034913,87.9399966201946
"3954",551792.810995538,6355155.60747765,-74.6694976279232,74.9769319234646,-894.368193391277,1643.55187338925,89.6955408680638
"3955",552292.810995538,6355155.60747765,-72.4273606501061,75.2463224485933,-894.273360190234,1641.20252017493,91.4451182778573
"3956",552792.810995538,6355155.60747765,-70.1976499784159,75.3508304034451,-894.166486868327,1637.82217695265,93.1822186507711
"3957",553292.810995538,6355155.60747765,-68.0768697877634,75.3865244042345,-893.951077795035,1634.25948744905,94.8103376138806
"3958",553792.810995538,6355155.60747765,-66.1128762848306,75.5219310470822,-893.579246327253,1631.28155275756,96.2816236665811
"3959",554292.810995538,6355155.60747765,-64.2462161473469,75.6856992810011,-893.110482015577,1629.52130713531,97.6555264079843
"3960",554792.810995538,6355155.60747765,-62.3136316834442,75.7821612938561,-892.708022925345,1629.01566173251,99.0953068670936
"3961",555292.810995538,6355155.60747765,-60.2558198291442,75.9519929552509,-892.431155750346,1629.43046838794,100.660270851925
"3962",555792.810995538,6355155.60747765,-58.113858276386,76.3817915739058,-892.23885314985,1630.27677431356,102.309335562302
"3963",556292.810995538,6355155.60747765,-56.0032361233579,76.9452609258099,-892.015578191276,1630.88045990429,103.927018396044
"3964",556792.810995538,6355155.60747765,-54.0139138993099,77.1352365128905,-891.671379809789,1630.67119297242,105.423358486152
"3965",557292.810995538,6355155.60747765,-52.257258072514,76.7842339641209,-891.094920779975,1628.92396545841,106.686986982831
"3966",557792.810995538,6355155.60747765,-50.7673997158226,76.1515923575365,-890.252029199515,1625.49779417852,107.683778168176
"3967",558292.810995538,6355155.60747765,-49.5539771998131,75.6712643294512,-889.133092637221,1620.378888297,108.404091658383
"3968",558792.810995538,6355155.60747765,-48.5500278570733,75.3894469476786,-887.805074797996,1613.9324055096,108.914890923304
"3969",559292.810995538,6355155.60747765,-47.6818629018896,75.1634606978724,-886.341637721579,1606.55817831409,109.289868317171
"3970",559792.810995538,6355155.60747765,-46.9230647337675,74.9593731731556,-884.769239087891,1598.41436586321,109.555438217715
